transition_id,opportunity_id,sales_agent,from_stage,to_stage,changed_at,days_in_previous_stage
ST-009856,GJQFUUWI,James Ascencio,Prospecting,Engaging,2017-07-29,15
ST-009857,GJQFUUWI,James Ascencio,Engaging,Won,2017-08-02,4
ST-009858,7BKYKVF2,Jonathan Berthelot,Prospecting,Engaging,2017-07-29,20
ST-009859,6US3WW0M,Jonathan Berthelot,Prospecting,Engaging,2017-07-29,13
ST-009860,9M72KPA3,Kami Bicknell,Prospecting,Engaging,2017-07-29,30
ST-009861,4OYGRQGO,Kami Bicknell,Prospecting,Engaging,2017-07-29,11
ST-009862,7SO4NKFP,Kami Bicknell,Prospecting,Engaging,2017-07-29,19
ST-009863,7SO4NKFP,Kami Bicknell,Engaging,Lost,2017-08-03,5
ST-009864,VZ1ETER5,Kami Bicknell,Prospecting,Engaging,2017-07-29,17
ST-009865,VZ1ETER5,Kami Bicknell,Engaging,Won,2017-07-31,2
ST-009866,YOFRJU68,Kami Bicknell,Prospecting,Engaging,2017-07-29,30
ST-009867,YOFRJU68,Kami Bicknell,Engaging,Won,2017-09-29,62
ST-009868,SPMQ0BHA,Lajuana Vencill,Prospecting,Engaging,2017-07-29,3
ST-009869,ERTQ4SN3,Lajuana Vencill,Prospecting,Engaging,2017-07-29,28
ST-009870,F9V6EWDG,Lajuana Vencill,Prospecting,Engaging,2017-07-29,25
ST-009871,F9V6EWDG,Lajuana Vencill,Engaging,Lost,2017-08-01,3
ST-009872,FQI66XXN,Marty Freudenburg,Prospecting,Engaging,2017-07-29,22
ST-009873,5EFR0VAZ,Maureen Marcano,Prospecting,Engaging,2017-07-29,21
ST-009874,5EFR0VAZ,Maureen Marcano,Engaging,Lost,2017-07-30,1
ST-009875,4MTIOMFQ,Reed Clapper,Prospecting,Engaging,2017-07-29,19
ST-009876,4MTIOMFQ,Reed Clapper,Engaging,Won,2017-08-08,10
ST-009877,J096XFZG,Rosie Papadopoulos,Prospecting,Engaging,2017-07-29,28
ST-009878,J096XFZG,Rosie Papadopoulos,Engaging,Won,2017-09-04,37
ST-009879,1RXGKOUE,Versie Hillebrand,Prospecting,Engaging,2017-07-29,16
ST-009880,G40058T1,Versie Hillebrand,Prospecting,Engaging,2017-07-29,6
ST-009881,TQZLDFIJ,Versie Hillebrand,Prospecting,Engaging,2017-07-29,16
ST-009882,4U2Z53VS,Versie Hillebrand,Prospecting,Engaging,2017-07-29,7
ST-009883,4U2Z53VS,Versie Hillebrand,Engaging,Lost,2017-08-10,12
ST-009884,3SD04QJ4,Wilburn Farren,Prospecting,Engaging,2017-07-29,7
ST-009885,ERD6D5K3,Anna Snelling,Prospecting,Engaging,2017-07-30,21
ST-009886,VVM42VWQ,Anna Snelling,Prospecting,Engaging,2017-07-30,21
ST-009887,MK380H70,Anna Snelling,Prospecting,Engaging,2017-07-30,21
ST-009888,5SNCUQ8Z,Anna Snelling,Prospecting,Engaging,2017-07-30,27
ST-009889,6YMJLH2F,Anna Snelling,Prospecting,Engaging,2017-07-30,6
ST-009890,6YMJLH2F,Anna Snelling,Engaging,Lost,2017-08-07,8
ST-009891,SP9W5IND,Boris Faz,Prospecting,Engaging,2017-07-30,6
ST-009892,P9EJ68SM,Cassey Cress,Prospecting,Engaging,2017-07-30,21
ST-009893,IG540SIB,Cecily Lampkin,Prospecting,Engaging,2017-07-30,27
ST-009894,D6U1NYBU,Corliss Cosme,Prospecting,Engaging,2017-07-30,6
ST-009895,D6U1NYBU,Corliss Cosme,Engaging,Won,2017-11-18,111
ST-009896,9Q2SYGPP,Daniell Hammack,Prospecting,Engaging,2017-07-30,28
ST-009897,9Q2SYGPP,Daniell Hammack,Engaging,Won,2017-08-10,11
ST-009898,CUZDYOOO,Darcel Schlecht,Prospecting,Engaging,2017-07-30,12
ST-009899,EY7OI10Z,Darcel Schlecht,Prospecting,Engaging,2017-07-30,30
ST-009900,R55U5QI4,Darcel Schlecht,Prospecting,Engaging,2017-07-30,20
ST-009901,TJ95PY76,Darcel Schlecht,Prospecting,Engaging,2017-07-30,14
ST-009902,R6OZIG5J,Darcel Schlecht,Prospecting,Engaging,2017-07-30,16
ST-009903,DVT7NPEH,Darcel Schlecht,Prospecting,Engaging,2017-07-30,11
ST-009904,EY73E4ZB,Darcel Schlecht,Prospecting,Engaging,2017-07-30,15
ST-009905,EY73E4ZB,Darcel Schlecht,Engaging,Lost,2017-08-05,6
ST-009906,KQLS98VW,Darcel Schlecht,Prospecting,Engaging,2017-07-30,23
ST-009907,KQLS98VW,Darcel Schlecht,Engaging,Won,2017-12-04,127
ST-009908,LKQL4GRO,Darcel Schlecht,Prospecting,Engaging,2017-07-30,18
ST-009909,LKQL4GRO,Darcel Schlecht,Engaging,Won,2017-08-04,5
ST-009910,4DKUZ8JE,Darcel Schlecht,Prospecting,Engaging,2017-07-30,21
ST-009911,4DKUZ8JE,Darcel Schlecht,Engaging,Won,2017-07-31,1
ST-009912,V3QM4V7G,Donn Cantrell,Prospecting,Engaging,2017-07-30,22
ST-009913,V3QM4V7G,Donn Cantrell,Engaging,Lost,2017-08-11,12
ST-009914,S9JXWIBD,Gladys Colclough,Prospecting,Engaging,2017-07-30,18
ST-009915,0XBGT413,Gladys Colclough,Prospecting,Engaging,2017-07-30,4
ST-009916,RTOIXNPC,Gladys Colclough,Prospecting,Engaging,2017-07-30,8
ST-009917,LZWH2OGW,Gladys Colclough,Prospecting,Engaging,2017-07-30,11
ST-009918,LZWH2OGW,Gladys Colclough,Engaging,Lost,2017-08-06,7
ST-009919,R7JSQI5U,Hayden Neloms,Prospecting,Engaging,2017-07-30,15
ST-009920,R7JSQI5U,Hayden Neloms,Engaging,Lost,2017-07-31,1
ST-009921,S5NZI5UN,James Ascencio,Prospecting,Engaging,2017-07-30,7
ST-009922,S5NZI5UN,James Ascencio,Engaging,Won,2017-09-10,42
ST-009923,XQQ3JS90,Jonathan Berthelot,Prospecting,Engaging,2017-07-30,22
ST-009924,XQQ3JS90,Jonathan Berthelot,Engaging,Won,2017-07-31,1
ST-009925,7COYG1Z2,Kami Bicknell,Prospecting,Engaging,2017-07-30,22
ST-009926,5SED9K1C,Kami Bicknell,Prospecting,Engaging,2017-07-30,24
ST-009927,5SED9K1C,Kami Bicknell,Engaging,Won,2017-08-09,10
ST-009928,OVLGWURN,Kary Hendrixson,Prospecting,Engaging,2017-07-30,25
ST-009929,810GB47D,Kary Hendrixson,Prospecting,Engaging,2017-07-30,15
ST-009930,810GB47D,Kary Hendrixson,Engaging,Lost,2017-08-05,6
ST-009931,GZCWRMIR,Kary Hendrixson,Prospecting,Engaging,2017-07-30,4
ST-009932,GZCWRMIR,Kary Hendrixson,Engaging,Lost,2017-11-20,113
ST-009933,UHIIYU2J,Lajuana Vencill,Prospecting,Engaging,2017-07-30,15
ST-009934,5W29OCB8,Lajuana Vencill,Prospecting,Engaging,2017-07-30,13
ST-009935,PST4NDK4,Lajuana Vencill,Prospecting,Engaging,2017-07-30,25
ST-009936,PST4NDK4,Lajuana Vencill,Engaging,Won,2017-08-09,10
ST-009937,R7I947IZ,Marty Freudenburg,Prospecting,Engaging,2017-07-30,10
ST-009938,754UOV5F,Marty Freudenburg,Prospecting,Engaging,2017-07-30,4
ST-009939,MTN3BOMC,Maureen Marcano,Prospecting,Engaging,2017-07-30,26
ST-009940,8U9DLK26,Maureen Marcano,Prospecting,Engaging,2017-07-30,18
ST-009941,8U9DLK26,Maureen Marcano,Engaging,Won,2017-07-31,1
ST-009942,ABT1TDH1,Moses Frase,Prospecting,Engaging,2017-07-30,11
ST-009943,DJFMG9QI,Moses Frase,Prospecting,Engaging,2017-07-30,14
ST-009944,DDWSCXZA,Moses Frase,Prospecting,Engaging,2017-07-30,3
ST-009945,DDWSCXZA,Moses Frase,Engaging,Won,2017-09-19,51
ST-009946,GWQX8BSZ,Niesha Huffines,Prospecting,Engaging,2017-07-30,13
ST-009947,D9NLFAEG,Niesha Huffines,Prospecting,Engaging,2017-07-30,29
ST-009948,TX5SADEI,Niesha Huffines,Prospecting,Engaging,2017-07-30,28
ST-009949,I5AKI9KC,Niesha Huffines,Prospecting,Engaging,2017-07-30,12
ST-009950,T2UA7F7Z,Reed Clapper,Prospecting,Engaging,2017-07-30,12
ST-009951,T2UA7F7Z,Reed Clapper,Engaging,Won,2017-08-08,9
ST-009952,FOGOYZ75,Rosie Papadopoulos,Prospecting,Engaging,2017-07-30,11
ST-009953,FOGOYZ75,Rosie Papadopoulos,Engaging,Won,2017-08-07,8
ST-009954,I9IJS5BM,Rosie Papadopoulos,Prospecting,Engaging,2017-07-30,29
ST-009955,I9IJS5BM,Rosie Papadopoulos,Engaging,Won,2017-08-18,19
ST-009956,0M3NCPQX,Versie Hillebrand,Prospecting,Engaging,2017-07-30,18
ST-009957,RN7M3757,Versie Hillebrand,Prospecting,Engaging,2017-07-30,30
ST-009958,2HU8CPJ3,Vicki Laflamme,Prospecting,Engaging,2017-07-30,25
ST-009959,2HU8CPJ3,Vicki Laflamme,Engaging,Won,2017-11-13,106
ST-009960,OJ42ZCHR,Violet Mclelland,Prospecting,Engaging,2017-07-30,24
ST-009961,M2UI5MKB,Violet Mclelland,Prospecting,Engaging,2017-07-30,6
ST-009962,M2UI5MKB,Violet Mclelland,Engaging,Won,2017-08-19,20
ST-009963,HWVR6IJ7,Wilburn Farren,Prospecting,Engaging,2017-07-30,30
ST-009964,HWVR6IJ7,Wilburn Farren,Engaging,Won,2017-08-15,16
ST-009965,QD4ONE04,Anna Snelling,Prospecting,Engaging,2017-07-31,10
ST-009966,V0XFS245,Boris Faz,Prospecting,Engaging,2017-07-31,7
ST-009967,V0XFS245,Boris Faz,Engaging,Won,2017-09-11,42
ST-009968,0PT4RY4P,Cecily Lampkin,Prospecting,Engaging,2017-07-31,12
ST-009969,FSEV7ZJC,Darcel Schlecht,Prospecting,Engaging,2017-07-31,26
ST-009970,OEP0IJ6S,Darcel Schlecht,Prospecting,Engaging,2017-07-31,17
ST-009971,YWGU40CP,Darcel Schlecht,Prospecting,Engaging,2017-07-31,27
ST-009972,ICG3THQK,Gladys Colclough,Prospecting,Engaging,2017-07-31,29
ST-009973,WOO9JXOQ,Gladys Colclough,Prospecting,Engaging,2017-07-31,13
ST-009974,OBDEDIXA,Hayden Neloms,Prospecting,Engaging,2017-07-31,11
ST-009975,1O72EKFY,James Ascencio,Prospecting,Engaging,2017-07-31,26
ST-009976,4XXAK1QL,Jonathan Berthelot,Prospecting,Engaging,2017-07-31,16
ST-009977,WU81R3XH,Lajuana Vencill,Prospecting,Engaging,2017-07-31,22
ST-009978,HHWZEWDV,Lajuana Vencill,Prospecting,Engaging,2017-07-31,23
ST-009979,EMH2I8XE,Lajuana Vencill,Prospecting,Engaging,2017-07-31,5
ST-009980,UBO7V799,Lajuana Vencill,Prospecting,Engaging,2017-07-31,9
ST-009981,DZQW0KQ4,Markita Hansen,Prospecting,Engaging,2017-07-31,17
ST-009982,BBGCBEUY,Markita Hansen,Prospecting,Engaging,2017-07-31,9
ST-009983,BBGCBEUY,Markita Hansen,Engaging,Lost,2017-08-04,4
ST-009984,6PHF576T,Markita Hansen,Prospecting,Engaging,2017-07-31,29
ST-009985,6PHF576T,Markita Hansen,Engaging,Lost,2017-11-23,115
ST-009986,XN43RX9C,Markita Hansen,Prospecting,Engaging,2017-07-31,16
ST-009987,XN43RX9C,Markita Hansen,Engaging,Won,2017-08-10,10
ST-009988,OAUUCC2N,Marty Freudenburg,Prospecting,Engaging,2017-07-31,26
ST-009989,283MDYKM,Moses Frase,Prospecting,Engaging,2017-07-31,18
ST-009990,56LUBQTV,Moses Frase,Prospecting,Engaging,2017-07-31,27
ST-009991,DOU4T9EI,Moses Frase,Prospecting,Engaging,2017-07-31,19
ST-009992,DOU4T9EI,Moses Frase,Engaging,Lost,2017-11-02,94
ST-009993,XUU1PPTJ,Moses Frase,Prospecting,Engaging,2017-07-31,30
ST-009994,XUU1PPTJ,Moses Frase,Engaging,Won,2017-11-10,102
ST-009995,Q65B52C5,Niesha Huffines,Prospecting,Engaging,2017-07-31,14
ST-009996,STI8KYWL,Niesha Huffines,Prospecting,Engaging,2017-07-31,29
ST-009997,KZMZH8L6,Reed Clapper,Prospecting,Engaging,2017-07-31,4
ST-009998,KZMZH8L6,Reed Clapper,Engaging,Won,2017-09-28,59
ST-009999,K63TD0WD,Versie Hillebrand,Prospecting,Engaging,2017-07-31,19
ST-010000,7WU2BQ2P,Versie Hillebrand,Prospecting,Engaging,2017-07-31,28
ST-010001,7WU2BQ2P,Versie Hillebrand,Engaging,Won,2017-08-10,10
ST-010002,5B4H3E7V,Vicki Laflamme,Prospecting,Engaging,2017-07-31,8
ST-010003,5B4H3E7V,Vicki Laflamme,Engaging,Lost,2017-08-05,5
ST-010004,6YCDG16T,Vicki Laflamme,Prospecting,Engaging,2017-07-31,5
ST-010005,6YCDG16T,Vicki Laflamme,Engaging,Won,2017-08-12,12
ST-010006,EP9JNNF1,Violet Mclelland,Prospecting,Engaging,2017-07-31,12
ST-010007,BVKAXY66,Zane Levy,Prospecting,Engaging,2017-07-31,25
ST-010008,BVKAXY66,Zane Levy,Engaging,Won,2017-08-20,20
ST-010009,I1R23P5F,Anna Snelling,Prospecting,Engaging,2017-08-01,19
ST-010010,CFKXEPFN,Anna Snelling,Prospecting,Engaging,2017-08-01,15
ST-010011,4ZB2W6O7,Anna Snelling,Prospecting,Engaging,2017-08-01,7
ST-010012,H85L45JM,Anna Snelling,Prospecting,Engaging,2017-08-01,27
ST-010013,D9VTKEEH,Anna Snelling,Prospecting,Engaging,2017-08-01,30
ST-010014,D9VTKEEH,Anna Snelling,Engaging,Lost,2017-08-11,10
ST-010015,7CYRCTXI,Anna Snelling,Prospecting,Engaging,2017-08-01,19
ST-010016,7CYRCTXI,Anna Snelling,Engaging,Won,2017-08-16,15
ST-010017,A2YIYWNW,Cassey Cress,Prospecting,Engaging,2017-08-01,21
ST-010018,IH4M0XTK,Cassey Cress,Prospecting,Engaging,2017-08-01,3
ST-010019,IH4M0XTK,Cassey Cress,Engaging,Won,2017-08-09,8
ST-010020,L9AZZGNK,Daniell Hammack,Prospecting,Engaging,2017-08-01,8
ST-010021,L9AZZGNK,Daniell Hammack,Engaging,Lost,2017-08-14,13
ST-010022,HISWL7B0,Darcel Schlecht,Prospecting,Engaging,2017-08-01,9
ST-010023,BSKNQJOJ,Darcel Schlecht,Prospecting,Engaging,2017-08-01,29
ST-010024,1FLN8BTI,Darcel Schlecht,Prospecting,Engaging,2017-08-01,9
ST-010025,VAL8O4PH,Darcel Schlecht,Prospecting,Engaging,2017-08-01,29
ST-010026,MLPVWTC2,Darcel Schlecht,Prospecting,Engaging,2017-08-01,4
ST-010027,MLPVWTC2,Darcel Schlecht,Engaging,Lost,2017-11-23,114
ST-010028,RZXMIHGO,Gladys Colclough,Prospecting,Engaging,2017-08-01,10
ST-010029,IW6S2BN0,Gladys Colclough,Prospecting,Engaging,2017-08-01,4
ST-010030,G78ZK6XI,Gladys Colclough,Prospecting,Engaging,2017-08-01,17
ST-010031,9C3YHNBY,Gladys Colclough,Prospecting,Engaging,2017-08-01,4
ST-010032,U4L1277G,Hayden Neloms,Prospecting,Engaging,2017-08-01,14
ST-010033,6BBYA0L3,Hayden Neloms,Prospecting,Engaging,2017-08-01,25
ST-010034,6BBYA0L3,Hayden Neloms,Engaging,Won,2017-08-06,5
ST-010035,S3J60BK0,James Ascencio,Prospecting,Engaging,2017-08-01,9
ST-010036,S3J60BK0,James Ascencio,Engaging,Won,2017-11-22,113
ST-010037,IKIJHQPN,Jonathan Berthelot,Prospecting,Engaging,2017-08-01,11
ST-010038,IKIJHQPN,Jonathan Berthelot,Engaging,Won,2017-12-16,137
ST-010039,YE7F777U,Lajuana Vencill,Prospecting,Engaging,2017-08-01,14
ST-010040,OJ9KBQML,Lajuana Vencill,Prospecting,Engaging,2017-08-01,29
ST-010041,OJ9KBQML,Lajuana Vencill,Engaging,Won,2017-09-19,49
ST-010042,W66UPKL4,Markita Hansen,Prospecting,Engaging,2017-08-01,17
ST-010043,W66UPKL4,Markita Hansen,Engaging,Won,2017-11-18,109
ST-010044,DO6VKC2G,Marty Freudenburg,Prospecting,Engaging,2017-08-01,19
ST-010045,MBYOJR5A,Marty Freudenburg,Prospecting,Engaging,2017-08-01,15
ST-010046,NBJR3GVR,Marty Freudenburg,Prospecting,Engaging,2017-08-01,23
ST-010047,2S7CMLRJ,Maureen Marcano,Prospecting,Engaging,2017-08-01,6
ST-010048,2S7CMLRJ,Maureen Marcano,Engaging,Won,2017-08-08,7
ST-010049,18KMXL8N,Maureen Marcano,Prospecting,Engaging,2017-08-01,24
ST-010050,18KMXL8N,Maureen Marcano,Engaging,Won,2017-11-06,97
ST-010051,Y7244XW7,Moses Frase,Prospecting,Engaging,2017-08-01,3
ST-010052,22HV3N2W,Niesha Huffines,Prospecting,Engaging,2017-08-01,10
ST-010053,FKY3O5O1,Niesha Huffines,Prospecting,Engaging,2017-08-01,14
ST-010054,WRKPDK7O,Versie Hillebrand,Prospecting,Engaging,2017-08-01,18
ST-010055,3FWZBSW1,Versie Hillebrand,Prospecting,Engaging,2017-08-01,22
ST-010056,VIY7P8J6,Versie Hillebrand,Prospecting,Engaging,2017-08-01,17
ST-010057,PR1H7NHK,Versie Hillebrand,Prospecting,Engaging,2017-08-01,8
ST-010058,A9TEJW6U,Versie Hillebrand,Prospecting,Engaging,2017-08-01,30
ST-010059,1DC9PQ4S,Versie Hillebrand,Prospecting,Engaging,2017-08-01,18
ST-010060,K44PIQTN,Vicki Laflamme,Prospecting,Engaging,2017-08-01,21
ST-010061,K44PIQTN,Vicki Laflamme,Engaging,Won,2017-09-26,56
ST-010062,NWQHHVEM,Vicki Laflamme,Prospecting,Engaging,2017-08-01,20
ST-010063,NWQHHVEM,Vicki Laflamme,Engaging,Won,2017-08-21,20
ST-010064,ZJ76J97A,Vicki Laflamme,Prospecting,Engaging,2017-08-01,14
ST-010065,ZJ76J97A,Vicki Laflamme,Engaging,Won,2017-08-19,18
ST-010066,4Q1A27SA,Vicki Laflamme,Prospecting,Engaging,2017-08-01,14
ST-010067,4Q1A27SA,Vicki Laflamme,Engaging,Won,2017-11-20,111
ST-010068,GVOKY9KD,Violet Mclelland,Prospecting,Engaging,2017-08-01,8
ST-010069,GVOKY9KD,Violet Mclelland,Engaging,Lost,2017-11-11,102
ST-010070,JGXK8P6T,Zane Levy,Prospecting,Engaging,2017-08-01,29
ST-010071,FOQK8G8Y,Zane Levy,Prospecting,Engaging,2017-08-01,11
ST-010072,FOQK8G8Y,Zane Levy,Engaging,Won,2017-08-06,5
ST-010073,OEUK1UW5,Corliss Cosme,Prospecting,Engaging,2017-08-02,26
ST-010074,OEUK1UW5,Corliss Cosme,Engaging,Won,2017-11-09,99
ST-010075,LF45YLLR,Corliss Cosme,Prospecting,Engaging,2017-08-02,29
ST-010076,LF45YLLR,Corliss Cosme,Engaging,Won,2017-08-12,10
ST-010077,RYYTO9Z5,Daniell Hammack,Prospecting,Engaging,2017-08-02,25
ST-010078,RYYTO9Z5,Daniell Hammack,Engaging,Won,2017-11-01,91
ST-010079,R9VR53F3,Daniell Hammack,Prospecting,Engaging,2017-08-02,5
ST-010080,R9VR53F3,Daniell Hammack,Engaging,Won,2017-08-14,12
ST-010081,D5H30X5X,Gladys Colclough,Prospecting,Engaging,2017-08-02,12
ST-010082,D5H30X5X,Gladys Colclough,Engaging,Lost,2017-11-07,97
ST-010083,FLXN0TBT,Hayden Neloms,Prospecting,Engaging,2017-08-02,3
ST-010084,FLXN0TBT,Hayden Neloms,Engaging,Lost,2017-08-10,8
ST-010085,U8H8VGI0,James Ascencio,Prospecting,Engaging,2017-08-02,15
ST-010086,U8H8VGI0,James Ascencio,Engaging,Lost,2017-11-02,92
ST-010087,R1X6U9CU,James Ascencio,Prospecting,Engaging,2017-08-02,4
ST-010088,R1X6U9CU,James Ascencio,Engaging,Won,2017-08-05,3
ST-010089,URQYDGX8,Jonathan Berthelot,Prospecting,Engaging,2017-08-02,8
ST-010090,IT1XRUTD,Lajuana Vencill,Prospecting,Engaging,2017-08-02,30
ST-010091,IT1XRUTD,Lajuana Vencill,Engaging,Lost,2017-08-13,11
ST-010092,VTSKKTQO,Lajuana Vencill,Prospecting,Engaging,2017-08-02,21
ST-010093,VTSKKTQO,Lajuana Vencill,Engaging,Lost,2017-08-13,11
ST-010094,KIKG1BGV,Moses Frase,Prospecting,Engaging,2017-08-02,27
ST-010095,2E2FDZHG,Niesha Huffines,Prospecting,Engaging,2017-08-02,9
ST-010096,3Z2AMU5T,Reed Clapper,Prospecting,Engaging,2017-08-02,30
ST-010097,3Z2AMU5T,Reed Clapper,Engaging,Lost,2017-11-23,113
ST-010098,8LP076IV,Versie Hillebrand,Prospecting,Engaging,2017-08-02,10
ST-010099,CWXHKUV5,Versie Hillebrand,Prospecting,Engaging,2017-08-02,23
ST-010100,N909ADDC,Vicki Laflamme,Prospecting,Engaging,2017-08-02,10
ST-010101,R0O1UYNW,Violet Mclelland,Prospecting,Engaging,2017-08-02,24
ST-010102,R0O1UYNW,Violet Mclelland,Engaging,Won,2017-08-10,8
ST-010103,ULJG457F,Anna Snelling,Prospecting,Engaging,2017-08-03,9
ST-010104,AZN2K0V9,Anna Snelling,Prospecting,Engaging,2017-08-03,11
ST-010105,G44S6CLC,Anna Snelling,Prospecting,Engaging,2017-08-03,23
ST-010106,G44S6CLC,Anna Snelling,Engaging,Won,2017-08-16,13
ST-010107,IMLB4653,Boris Faz,Prospecting,Engaging,2017-08-03,16
ST-010108,IMLB4653,Boris Faz,Engaging,Won,2017-08-22,19
ST-010109,6TGCOE5O,Cassey Cress,Prospecting,Engaging,2017-08-03,19
ST-010110,QIEAKLRU,Cecily Lampkin,Prospecting,Engaging,2017-08-03,3
ST-010111,ZE6HA778,Darcel Schlecht,Prospecting,Engaging,2017-08-03,30
ST-010112,ZE6HA778,Darcel Schlecht,Engaging,Lost,2017-08-08,5
ST-010113,6KPKOR79,Donn Cantrell,Prospecting,Engaging,2017-08-03,27
ST-010114,6KPKOR79,Donn Cantrell,Engaging,Won,2017-09-13,41
ST-010115,D42GA3LC,Donn Cantrell,Prospecting,Engaging,2017-08-03,27
ST-010116,D42GA3LC,Donn Cantrell,Engaging,Won,2017-08-11,8
ST-010117,A04V2WB3,Elease Gluck,Prospecting,Engaging,2017-08-03,24
ST-010118,TIPXNDS2,Gladys Colclough,Prospecting,Engaging,2017-08-03,3
ST-010119,3G61D5KV,Gladys Colclough,Prospecting,Engaging,2017-08-03,18
ST-010120,58J528HO,Gladys Colclough,Prospecting,Engaging,2017-08-03,7
ST-010121,58J528HO,Gladys Colclough,Engaging,Lost,2017-08-15,12
ST-010122,6RZ5GSAB,Jonathan Berthelot,Prospecting,Engaging,2017-08-03,23
ST-010123,RD6Y5R4P,Kami Bicknell,Prospecting,Engaging,2017-08-03,8
ST-010124,7VSFD2MV,Kary Hendrixson,Prospecting,Engaging,2017-08-03,22
ST-010125,PBVC1VI7,Kary Hendrixson,Prospecting,Engaging,2017-08-03,28
ST-010126,PBVC1VI7,Kary Hendrixson,Engaging,Lost,2017-11-09,98
ST-010127,3BA9OPGY,Lajuana Vencill,Prospecting,Engaging,2017-08-03,3
ST-010128,LDQITW5C,Lajuana Vencill,Prospecting,Engaging,2017-08-03,10
ST-010129,9V2SW5MV,Marty Freudenburg,Prospecting,Engaging,2017-08-03,11
ST-010130,0R5KAHNB,Moses Frase,Prospecting,Engaging,2017-08-03,22
ST-010131,ATMWAQL5,Niesha Huffines,Prospecting,Engaging,2017-08-03,28
ST-010132,SUUVV6RP,Niesha Huffines,Prospecting,Engaging,2017-08-03,12
ST-010133,U4BPFJC5,Niesha Huffines,Prospecting,Engaging,2017-08-03,25
ST-010134,U4BPFJC5,Niesha Huffines,Engaging,Won,2017-08-21,18
ST-010135,MJ3XHBY0,Reed Clapper,Prospecting,Engaging,2017-08-03,25
ST-010136,MJ3XHBY0,Reed Clapper,Engaging,Won,2017-08-14,11
ST-010137,LT75S3LM,Reed Clapper,Prospecting,Engaging,2017-08-03,23
ST-010138,LT75S3LM,Reed Clapper,Engaging,Won,2017-08-11,8
ST-010139,B28O6RVD,Rosie Papadopoulos,Prospecting,Engaging,2017-08-03,11
ST-010140,B28O6RVD,Rosie Papadopoulos,Engaging,Lost,2017-08-20,17
ST-010141,O9MGYBG4,Rosie Papadopoulos,Prospecting,Engaging,2017-08-03,16
ST-010142,O9MGYBG4,Rosie Papadopoulos,Engaging,Won,2017-12-02,121
ST-010143,XB1ZV04H,Versie Hillebrand,Prospecting,Engaging,2017-08-03,15
ST-010144,Q1TS5ZKD,Versie Hillebrand,Prospecting,Engaging,2017-08-03,30
ST-010145,FLH1KDV2,Versie Hillebrand,Prospecting,Engaging,2017-08-03,14
ST-010146,FLH1KDV2,Versie Hillebrand,Engaging,Won,2017-11-01,90
ST-010147,NNH4EBG8,Vicki Laflamme,Prospecting,Engaging,2017-08-03,17
ST-010148,GVSAAKF4,Wilburn Farren,Prospecting,Engaging,2017-08-03,11
ST-010149,GVSAAKF4,Wilburn Farren,Engaging,Won,2017-11-21,110
ST-010150,5UFU5IO4,Corliss Cosme,Prospecting,Engaging,2017-08-04,9
ST-010151,VLYT262U,Daniell Hammack,Prospecting,Engaging,2017-08-04,17
ST-010152,UM1OU73X,Darcel Schlecht,Prospecting,Engaging,2017-08-04,12
ST-010153,69U39SXU,Darcel Schlecht,Prospecting,Engaging,2017-08-04,24
ST-010154,R6F1053X,Donn Cantrell,Prospecting,Engaging,2017-08-04,19
ST-010155,R6F1053X,Donn Cantrell,Engaging,Won,2017-08-11,7
ST-010156,OB2PHGFR,Elease Gluck,Prospecting,Engaging,2017-08-04,29
ST-010157,OB2PHGFR,Elease Gluck,Engaging,Won,2017-11-04,92
ST-010158,ZCUMC0XC,Gladys Colclough,Prospecting,Engaging,2017-08-04,22
ST-010159,Y2X0X0WQ,Gladys Colclough,Prospecting,Engaging,2017-08-04,15
ST-010160,Y2X0X0WQ,Gladys Colclough,Engaging,Won,2017-12-07,125
ST-010161,V1KABF71,Jonathan Berthelot,Prospecting,Engaging,2017-08-04,21
ST-010162,DZ47F0UT,Kary Hendrixson,Prospecting,Engaging,2017-08-04,6
ST-010163,DZ47F0UT,Kary Hendrixson,Engaging,Lost,2017-08-08,4
ST-010164,7WYZ9HMC,Kary Hendrixson,Prospecting,Engaging,2017-08-04,3
ST-010165,7WYZ9HMC,Kary Hendrixson,Engaging,Won,2017-09-16,43
ST-010166,CPOA6FVA,Lajuana Vencill,Prospecting,Engaging,2017-08-04,19
ST-010167,5VW9YVTU,Moses Frase,Prospecting,Engaging,2017-08-04,24
ST-010168,FUI9BIS3,Moses Frase,Prospecting,Engaging,2017-08-04,29
ST-010169,49SUORYW,Niesha Huffines,Prospecting,Engaging,2017-08-04,29
ST-010170,RG8P75PG,Reed Clapper,Prospecting,Engaging,2017-08-04,14
ST-010171,RG8P75PG,Reed Clapper,Engaging,Lost,2017-08-10,6
ST-010172,P0YQ3HNN,Reed Clapper,Prospecting,Engaging,2017-08-04,20
ST-010173,P0YQ3HNN,Reed Clapper,Engaging,Won,2017-09-11,38
ST-010174,TGI9B9AD,Reed Clapper,Prospecting,Engaging,2017-08-04,23
ST-010175,TGI9B9AD,Reed Clapper,Engaging,Won,2017-12-16,134
ST-010176,51VR0RD3,Violet Mclelland,Prospecting,Engaging,2017-08-04,22
ST-010177,4PNXMXXC,Anna Snelling,Prospecting,Engaging,2017-08-05,22
ST-010178,OVA9HMN1,Anna Snelling,Prospecting,Engaging,2017-08-05,12
ST-010179,DAAHNY6T,Anna Snelling,Prospecting,Engaging,2017-08-05,12
